neutral_mturk,negative_mturk,positive_mturk,total,agree_mturk,sent_m,sent_c,sent_g,sent_l,neutral_sent,pos_sent,neg_sent,agree_sent,neutral_stan,pos_stan,neg_stan,agree_stan,stance_m,stance_c,stance_g,stance_l,agree_stance,stance_epfl,id_tweets,sentiment_gpt,explanation,prompt,tweet_id
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,neutral,"e user is simply quoting a statement from the Vatican about the moral acceptability of receiving Covid-19 vaccines. The tweet doesn't express a personal emotion, judgment, or opinion about vaccines, just relaying information.",41,1340348059004391400
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,negative,"nt of this tweet is neutral. The user is stating a fact from a news report about the Vatican's stance on COVID-19 vaccines, without expressing personal emotions or opinions about vaccines.",45,1340348059004391400
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,positive,"he user agrees with the statement made by the Vatican, which is positive regarding vaccination.",4,1340348059004391400
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,neutral,e tweet is stating a fact without expressing sentiment either way.,5,1340348059004391400
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,positive,he user is expressing support for the stance taken by the Vatican in regards to receiving COVID-19 vaccinations that have used cell lines from aborted fetuses in the research and production process.,6,1340348059004391400
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,neutral,e tweet is factual and objective and does not express a sentiment about vaccination.,7,1340348059004391400
0,0,10,10,positive,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,510,neutral,e tweet does not express a stance towards vaccination.,8,1340348059004391400
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,,0,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,"The tweet does not express a strong opinion for or against vaccination development, but rather states the challenges that are present.",1,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,"e tweet does not express a particular sentiment regarding vaccination, but rather provides factual information regarding HIV vaccine development.",3,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,"e tweet does not express a stance towards vaccination, just provides information about HIV vaccine development.",40,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,"e tweet doesn't express sentiment either for or against vaccination, but merely mentions the need for global commitment to HIV vaccine development because it is complex.",41,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,"e tweet is simply stating a fact about the challenges of HIV vaccine development, without expressing any personal sentiment or emotion towards vaccines or vaccinations.",45,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,"e tweet does not express a sentiment regarding vaccination, rather it simply makes a statement about the global commitment needed to develop an HIV vaccine.",4,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,e tweet does not express any sentiment regarding vaccination and is not directly related to vaccine availability or efficacy.,5,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,e tweet does not express any opinion on the topic of vaccination.,6,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,is tweet is purely factual and does not express sentiment towards the vaccine.,7,930736364882186200
4,0,0,4,neutral,neutral,neutral,neutral,negative,75,0,25,1,25,75,0,1,neutral,positive,positive,positive,0,positive,197,neutral,e tweet does not specifically express a stance towards vaccination.,8,930736364882186200
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,positive,,0,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,positive," The tweet text expresses a successful outcome of a clinical trial for the first COVID-19 vaccine, and describes it as a “milestone” in the fight against the virus, implying that the development of the vaccine is a positive development.",1,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,neutral,e sentiment expressed in the tweet text is objective and does not reflect a positive or negative sentiment.,3,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,positive,he user expresses hope about a vaccine potentially becoming successful and leading to a healthy recovery.,40,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,positive,"he user expresses a positive sentiment towards vaccination by sharing a news update about the successful clinical trials of a COVID-19 vaccine, describing it as a ""milestone"" in the battle against the virus. The words ""safe"" and ""generate an immune response"" also contribute to the positive sentiment.",41,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,neutral,"e tweet is simply conveying factual information about a COVID-19 vaccine that was found to be safe and generated an immune response, without expressing any personal sentiment or emotion towards the vaccine.",45,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,neutral,"The tweet is factual, providing information on the progress of a vaccine without expressing any sentiment either positive or negative.",4,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,positive,he user is expressing hope that the vaccine will be successful and be available to all in order to prevent further loss.,5,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,neutral,"The tweet offers a factual description of the development of a vaccine, without expressing an opinion regarding the safety or efficacy of the vaccine.",6,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,neutral,"is tweet is a news article providing factual information about the development of a vaccine, and thus is neither positive nor negative.",7,1350843851309682700
0,1,8,9,positive,positive,neutral,positive,neutral,50,50,0,0,50,50,0,0,neutral,positive,neutral,positive,0,neutral,613,positive,he user expresses hope and anticipation for the vaccine.,8,1350843851309682700
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,positive,,0,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,positive," The tweet states that the flu vaccine does not cause flu, and it lists potential side effects which may be experienced. It is positive in that it is informing people of the benefits of the vaccine and providing factual information.",1,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,neutral,"e tweet does not express an opinion, but rather provides factual information about the potential side effects of the flu vaccine.",3,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,neutral,"e stance of the user is not expressed in the tweet, but only factual information is provided.",40,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,neutral,"e user is providing information about the flu vaccine, stating that it does not cause flu and listing possible side effects. They are not expressing a personal opinion or sentiment, but rather sharing factual information.",41,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,neutral,"e tweet is providing factual information about the flu vaccine and its side effects, without expressing any personal sentiment or emotion towards vaccines.",45,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,neutral,is statement does not express a sentiment regarding vaccination.,4,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,neutral,is tweet is neutral because it is presenting factual information and does not express any sentiment.,5,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,neutral,e tweet is objective and factual and does not express an opinion either way.,6,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,neutral,e tweet is making a factual statement and does not express a sentiment.,7,1226215748718211e3
3,0,0,3,neutral,neutral,neutral,positive,neutral,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,587,neutral,"e tweet does not express an opinion about vaccination, only about the safety of the flu vaccine.",8,1226215748718211e3
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,negative,,0,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,negative," The sentiment expressed in the tweet is overall negative due to the language of ""fucking lying old geezers and hags"" and the sarcasm in ""and they're banging on about going golfing and shit"".",1,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,neutral,"e tweet does not express a sentiment, either positive or negative, regarding vaccination.",3,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,negative,"he user expresses an angry sentiment towards the elderly people waiting at the CVS for their vaccination, suggesting that they are lying old geezers.",40,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,negative,"he user expresses strong dissatisfaction and annoyance about taking someone to get a vaccine, dealing with the crowd at the site, and listening to the conversations of those waiting. The use of profanity further emphasizes the negative sentiment.",41,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,negative,he user expresses frustration and annoyance regarding a situation where an elderly person is getting vaccinated and this sentiment is directed towards the process and people involved in vaccination in this particular context.,45,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,positive,he user expresses positivity in taking their elderly relative to a CVS pharmacy to get vaccinated.,4,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,neutral,e sentiment expressed in this tweet does not provide evidence of agreement or disagreement with a positive or negative statement on vaccination.,5,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,negative,"he user expresses frustration and annoyance with people getting vaccinated, suggesting they see the vaccinations as a negative development.",6,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,positive,"he sentiment expressed in the tweet is positive because the user expresses frustration at having to take an elderly person to get the vaccine, signifying a desire to have increased access to vaccines.",7,960538891517382700
1,1,8,10,positive,negative,negative,negative,negative,0,0,100,1,50,0,50,0,neutral,negative,neutral,negative,0,negative,677,positive,he tweet expresses a desire for having more vaccine doses.,8,960538891517382700
